ID,type,CDRH1,CDRH2,CDRH3,CDRL1,CDRL2,CDRL3
010201020202010301_pdb,std,0.35828655624503086,0.33741628121580347,0.3459186276532203,0.24731233175378387,0.22756671618907262,0.38455271547056413
030301010201020402_pdb,mean,0.9462674175185927,0.9331134455454299,0.9895590796776041,0.7163614034576576,0.7070891254315534,0.9482510147119477
030301010201020402_pdb,max,2.2659708264831355,2.2438320899440996,2.2616393692008008,1.4337272449304896,1.4261394729023988,2.6815868361250783
030301010201020402_pdb,min,0.2508574842300536,0.21589483114592786,0.30947563587840615,0.23838870721191535,0.2463548432576316,0.24736385956275075
030301010201020402_pdb,std,0.31918720142751483,0.3583846773912575,0.328454223384418,0.21476154240161874,0.20618545137279573,0.37620765502800496
020202020203010301_pdb,mean,0.9512940432766804,0.9622303293708848,1.0445157312197086,0.6636136159672171,0.6760271143486516,0.8922603300398634
020202020203010301_pdb,max,2.4317766193014467,2.6453945587109793,2.338308185245723,1.4143031139158446,1.6573977415595607,1.986834920432606
020202020203010301_pdb,min,0.2698941210429745,0.2264907769449456,0.3424438970455066,0.22697565267492387,0.242391976515093,0.18846544292803558
020202020203010301_pdb,std,0.3349983708504476,0.3752840698613249,0.3395001674531618,0.20839644913743854,0.22564080203481868,0.318265830752026
010101010202040402_pdb,mean,1.0077781644556694,0.8335358634569251,0.9409091221775745,0.703979317625391,0.6158433251010758,0.8883922159375551
010101010202040402_pdb,max,2.6012086879589775,2.3950699578370522,2.337458362119496,1.464981925863578,1.4753257031361735,2.261051233093977
010101010202040402_pdb,min,0.28034137308471063,0.23969220550354506,0.22495590194845824,0.20442759366949256,0.19732383800289555,0.1995527944838767
010101010202040402_pdb,std,0.34533829792527504,0.3007303973168151,0.3320894106557657,0.23370365969811055,0.19943737326022284,0.3321643562767966
020202020101040301_pdb,mean,0.8875221150424579,0.8869414561674428,0.964961938819635,0.80388678836991,0.6517794298620565,1.0119285512952274
020202020101040301_pdb,max,2.314721437460725,2.389197575876467,2.012947640351913,2.124657070815863,1.5139092125033868,2.5478731483173584
020202020101040301_pdb,min,0.2852832495049586,0.2696034931718456,0.26828281144652727,0.2555183157589955,0.1587596616031463,0.27829014881860237
020202020101040301_pdb,std,0.2820523355334844,0.3369997973206751,0.3175808449418669,0.2952209134138767,0.21112458849727206,0.4027415344539413
